"Store","DayOfWeek","Date","Sales","Customers","Open","Promo","StateHoliday","SchoolHoliday"
192,6,"2013-11-30",11738,871,1,0,"0",0
274,6,"2013-11-30",3948,916,1,0,"0",0
530,6,"2013-11-30",3197,409,1,0,"0",0
732,6,"2013-11-30",4948,460,1,0,"0",0
909,6,"2013-11-30",9960,959,1,0,"0",0
183,5,"2013-11-29",4737,557,1,0,"0",0
192,5,"2013-11-29",9232,633,1,0,"0",0
274,5,"2013-11-29",5000,1133,1,0,"0",0
530,5,"2013-11-29",2442,300,1,0,"0",0
732,5,"2013-11-29",5242,537,1,0,"0",0
909,5,"2013-11-29",10519,1016,1,0,"0",0
183,4,"2013-11-28",3791,518,1,0,"0",0
192,4,"2013-11-28",6798,496,1,0,"0",0
274,4,"2013-11-28",3512,925,1,0,"0",0
530,4,"2013-11-28",2659,353,1,0,"0",0
732,4,"2013-11-28",5190,592,1,0,"0",0
909,4,"2013-11-28",8231,855,1,0,"0",0
183,3,"2013-11-27",3413,464,1,0,"0",0
192,3,"2013-11-27",5749,445,1,0,"0",0
274,3,"2013-11-27",3332,857,1,0,"0",0
530,3,"2013-11-27",2391,280,1,0,"0",0
732,3,"2013-11-27",4406,507,1,0,"0",0
909,3,"2013-11-27",7669,855,1,0,"0",0
183,2,"2013-11-26",3801,503,1,0,"0",0
192,2,"2013-11-26",5822,425,1,0,"0",0
274,2,"2013-11-26",3095,794,1,0,"0",0
530,2,"2013-11-26",2739,362,1,0,"0",0
732,2,"2013-11-26",4504,517,1,0,"0",0
909,2,"2013-11-26",7414,811,1,0,"0",0
183,1,"2013-11-25",4864,626,1,0,"0",0
192,1,"2013-11-25",5922,507,1,0,"0",0
274,1,"2013-11-25",3412,858,1,0,"0",0
530,1,"2013-11-25",3268,427,1,0,"0",0
732,1,"2013-11-25",5481,614,1,0,"0",0
909,1,"2013-11-25",8834,928,1,0,"0",0
183,7,"2013-11-24",0,0,0,0,"0",0
192,7,"2013-11-24",0,0,0,0,"0",0
274,7,"2013-11-24",6886,1365,1,0,"0",0
530,7,"2013-11-24",0,0,0,0,"0",0
732,7,"2013-11-24",0,0,0,0,"0",0
909,7,"2013-11-24",0,0,0,0,"0",0
183,6,"2013-11-23",2213,269,1,0,"0",0
192,6,"2013-11-23",10571,764,1,0,"0",0
274,6,"2013-11-23",3250,736,1,0,"0",0
530,6,"2013-11-23",2889,400,1,0,"0",0
732,6,"2013-11-23",3613,409,1,0,"0",0
909,6,"2013-11-23",8266,799,1,0,"0",0
183,5,"2013-11-22",4521,550,1,1,"0",0
192,5,"2013-11-22",8809,620,1,1,"0",0
274,5,"2013-11-22",4098,1096,1,1,"0",0
530,5,"2013-11-22",3157,410,1,1,"0",0
732,5,"2013-11-22",4645,564,1,1,"0",0
909,5,"2013-11-22",10953,999,1,1,"0",0
183,4,"2013-11-21",4825,558,1,1,"0",0
192,4,"2013-11-21",7506,559,1,1,"0",0
274,4,"2013-11-21",3181,866,1,1,"0",0
530,4,"2013-11-21",2928,393,1,1,"0",0
732,4,"2013-11-21",5059,543,1,1,"0",0
909,4,"2013-11-21",10448,994,1,1,"0",0
183,3,"2013-11-20",4882,566,1,1,"0",0
192,3,"2013-11-20",7639,501,1,1,"0",0
274,3,"2013-11-20",3192,846,1,1,"0",0
530,3,"2013-11-20",3179,407,1,1,"0",0
732,3,"2013-11-20",5293,560,1,1,"0",0
909,3,"2013-11-20",11032,1013,1,1,"0",0
183,2,"2013-11-19",5927,662,1,1,"0",0
192,2,"2013-11-19",7897,604,1,1,"0",0
274,2,"2013-11-19",3490,871,1,1,"0",0
530,2,"2013-11-19",3393,426,1,1,"0",0
732,2,"2013-11-19",4732,554,1,1,"0",0
909,2,"2013-11-19",12448,1134,1,1,"0",0
183,1,"2013-11-18",7583,783,1,1,"0",0
192,1,"2013-11-18",8206,598,1,1,"0",0
274,1,"2013-11-18",3374,905,1,1,"0",0
530,1,"2013-11-18",3865,460,1,1,"0",0
732,1,"2013-11-18",5927,636,1,1,"0",0
909,1,"2013-11-18",14190,1299,1,1,"0",0
183,7,"2013-11-17",0,0,0,0,"0",0
192,7,"2013-11-17",0,0,0,0,"0",0
274,7,"2013-11-17",6410,1395,1,0,"0",0
530,7,"2013-11-17",0,0,0,0,"0",0
732,7,"2013-11-17",0,0,0,0,"0",0
909,7,"2013-11-17",0,0,0,0,"0",0
183,6,"2013-11-16",2908,349,1,0,"0",0
192,6,"2013-11-16",10867,775,1,0,"0",0
274,6,"2013-11-16",3243,806,1,0,"0",0
530,6,"2013-11-16",2783,399,1,0,"0",0
732,6,"2013-11-16",3484,432,1,0,"0",0
909,6,"2013-11-16",8568,863,1,0,"0",0
183,5,"2013-11-15",4106,547,1,0,"0",0
192,5,"2013-11-15",7211,560,1,0,"0",0
274,5,"2013-11-15",3817,1075,1,0,"0",0
530,5,"2013-11-15",3066,428,1,0,"0",0
732,5,"2013-11-15",4675,539,1,0,"0",0
909,5,"2013-11-15",8601,910,1,0,"0",0
183,4,"2013-11-14",3553,450,1,0,"0",0
192,4,"2013-11-14",5513,428,1,0,"0",0
274,4,"2013-11-14",3169,915,1,0,"0",0
530,4,"2013-11-14",2944,376,1,0,"0",0
732,4,"2013-11-14",3969,486,1,0,"0",0
909,4,"2013-11-14",7709,764,1,0,"0",0
183,3,"2013-11-13",4460,555,1,0,"0",0
192,3,"2013-11-13",6004,444,1,0,"0",0
274,3,"2013-11-13",2870,832,1,0,"0",0
530,3,"2013-11-13",2884,416,1,0,"0",0
732,3,"2013-11-13",4155,489,1,0,"0",0
909,3,"2013-11-13",7530,817,1,0,"0",0
183,2,"2013-11-12",4634,571,1,0,"0",0
192,2,"2013-11-12",5815,458,1,0,"0",0
274,2,"2013-11-12",3021,841,1,0,"0",0
530,2,"2013-11-12",2006,306,1,0,"0",0
732,2,"2013-11-12",3670,464,1,0,"0",0
909,2,"2013-11-12",8087,863,1,0,"0",0
183,1,"2013-11-11",4433,611,1,0,"0",0
192,1,"2013-11-11",6640,504,1,0,"0",0
274,1,"2013-11-11",2972,865,1,0,"0",0
530,1,"2013-11-11",3213,458,1,0,"0",0
732,1,"2013-11-11",4705,574,1,0,"0",0
909,1,"2013-11-11",8155,962,1,0,"0",0
183,7,"2013-11-10",0,0,0,0,"0",0
192,7,"2013-11-10",0,0,0,0,"0",0
274,7,"2013-11-10",6737,1475,1,0,"0",0
530,7,"2013-11-10",0,0,0,0,"0",0
732,7,"2013-11-10",0,0,0,0,"0",0
909,7,"2013-11-10",0,0,0,0,"0",0
183,6,"2013-11-09",2905,363,1,0,"0",0
192,6,"2013-11-09",10323,792,1,0,"0",0
274,6,"2013-11-09",3270,830,1,0,"0",0
530,6,"2013-11-09",2153,298,1,0,"0",0
732,6,"2013-11-09",3696,407,1,0,"0",0
909,6,"2013-11-09",9192,960,1,0,"0",0
183,5,"2013-11-08",4817,628,1,1,"0",0
192,5,"2013-11-08",7725,592,1,1,"0",0
274,5,"2013-11-08",4037,1134,1,1,"0",0
530,5,"2013-11-08",3297,501,1,1,"0",0
732,5,"2013-11-08",4919,551,1,1,"0",0
909,5,"2013-11-08",11584,1144,1,1,"0",0
183,4,"2013-11-07",4973,622,1,1,"0",0
192,4,"2013-11-07",7497,553,1,1,"0",0
274,4,"2013-11-07",3746,931,1,1,"0",0
530,4,"2013-11-07",2986,437,1,1,"0",0
732,4,"2013-11-07",4773,552,1,1,"0",0
909,4,"2013-11-07",12157,1120,1,1,"0",0
183,3,"2013-11-06",4397,514,1,1,"0",0
192,3,"2013-11-06",7553,501,1,1,"0",0
274,3,"2013-11-06",3535,882,1,1,"0",0
530,3,"2013-11-06",3213,437,1,1,"0",0
732,3,"2013-11-06",5379,583,1,1,"0",0
909,3,"2013-11-06",10112,903,1,1,"0",0
183,2,"2013-11-05",6365,736,1,1,"0",0
192,2,"2013-11-05",7459,534,1,1,"0",0
274,2,"2013-11-05",3345,862,1,1,"0",0
530,2,"2013-11-05",3548,485,1,1,"0",0
732,2,"2013-11-05",6219,615,1,1,"0",0
909,2,"2013-11-05",13509,1197,1,1,"0",0
183,1,"2013-11-04",7821,818,1,1,"0",0
192,1,"2013-11-04",10830,714,1,1,"0",0
274,1,"2013-11-04",3460,887,1,1,"0",0
530,1,"2013-11-04",4816,539,1,1,"0",0
732,1,"2013-11-04",6243,601,1,1,"0",0
909,1,"2013-11-04",15694,1386,1,1,"0",0
183,7,"2013-11-03",0,0,0,0,"0",0
192,7,"2013-11-03",0,0,0,0,"0",0
274,7,"2013-11-03",6103,1375,1,0,"0",0
530,7,"2013-11-03",0,0,0,0,"0",0
732,7,"2013-11-03",0,0,0,0,"0",0
909,7,"2013-11-03",0,0,0,0,"0",0
183,6,"2013-11-02",3661,492,1,0,"0",0
192,6,"2013-11-02",12000,891,1,0,"0",0
274,6,"2013-11-02",3225,794,1,0,"0",0
530,6,"2013-11-02",3114,459,1,0,"0",0
732,6,"2013-11-02",3918,438,1,0,"0",0
909,6,"2013-11-02",9496,991,1,0,"0",0
183,5,"2013-11-01",0,0,0,0,"a",0
192,5,"2013-11-01",0,0,0,0,"a",0
274,5,"2013-11-01",3725,998,1,0,"0",0
530,5,"2013-11-01",3679,518,1,0,"0",0
732,5,"2013-11-01",5611,651,1,0,"0",0
909,5,"2013-11-01",0,0,0,0,"a",0
183,4,"2013-10-31",4920,675,1,0,"0",1
192,4,"2013-10-31",7328,580,1,0,"0",1
274,4,"2013-10-31",3313,894,1,0,"0",0
530,4,"2013-10-31",3553,554,1,0,"0",0
732,4,"2013-10-31",5807,640,1,0,"0",0
909,4,"2013-10-31",12002,1214,1,0,"0",1
183,3,"2013-10-30",4254,590,1,0,"0",1
192,3,"2013-10-30",6313,473,1,0,"0",1
274,3,"2013-10-30",2980,850,1,0,"0",0
530,3,"2013-10-30",3441,541,1,0,"0",0
732,3,"2013-10-30",5176,582,1,0,"0",0
909,3,"2013-10-30",10262,1038,1,0,"0",1
183,2,"2013-10-29",4120,571,1,0,"0",1
192,2,"2013-10-29",5674,437,1,0,"0",1
274,2,"2013-10-29",3001,858,1,0,"0",0
530,2,"2013-10-29",3686,549,1,0,"0",0
732,2,"2013-10-29",4677,577,1,0,"0",0
909,2,"2013-10-29",8149,857,1,0,"0",1
183,1,"2013-10-28",4967,678,1,0,"0",1
192,1,"2013-10-28",5700,464,1,0,"0",1
274,1,"2013-10-28",2837,837,1,0,"0",0
530,1,"2013-10-28",1396,240,1,0,"0",0
732,1,"2013-10-28",4634,568,1,0,"0",0
909,1,"2013-10-28",9672,1023,1,0,"0",1
183,7,"2013-10-27",0,0,0,0,"0",0
192,7,"2013-10-27",0,0,0,0,"0",0
274,7,"2013-10-27",5733,1356,1,0,"0",0
530,7,"2013-10-27",2904,501,1,0,"0",0
732,7,"2013-10-27",2338,278,1,0,"0",0
909,7,"2013-10-27",0,0,0,0,"0",0
183,6,"2013-10-26",2618,384,1,0,"0",0
192,6,"2013-10-26",9647,711,1,0,"0",0
274,6,"2013-10-26",2839,747,1,0,"0",0
530,6,"2013-10-26",4285,692,1,0,"0",0
732,6,"2013-10-26",4270,553,1,0,"0",0
909,6,"2013-10-26",8156,859,1,0,"0",0
183,5,"2013-10-25",5390,685,1,1,"0",0
192,5,"2013-10-25",7563,586,1,1,"0",0
274,5,"2013-10-25",3410,942,1,1,"0",1
530,5,"2013-10-25",4407,701,1,1,"0",0
732,5,"2013-10-25",5870,694,1,1,"0",0
909,5,"2013-10-25",10781,1074,1,1,"0",0
183,4,"2013-10-24",4650,629,1,1,"0",0
192,4,"2013-10-24",7258,494,1,1,"0",0
274,4,"2013-10-24",2920,818,1,1,"0",1
530,4,"2013-10-24",3749,631,1,1,"0",0
732,4,"2013-10-24",5874,719,1,1,"0",0
909,4,"2013-10-24",11303,1103,1,1,"0",0
183,3,"2013-10-23",4763,605,1,1,"0",0
192,3,"2013-10-23",7526,543,1,1,"0",0
274,3,"2013-10-23",2875,803,1,1,"0",1
530,3,"2013-10-23",4417,740,1,1,"0",0
732,3,"2013-10-23",5873,694,1,1,"0",0
909,3,"2013-10-23",11241,984,1,1,"0",0
183,2,"2013-10-22",5941,727,1,1,"0",0
192,2,"2013-10-22",7655,564,1,1,"0",0
274,2,"2013-10-22",2649,791,1,1,"0",1
530,2,"2013-10-22",4997,740,1,1,"0",0
732,2,"2013-10-22",5301,634,1,1,"0",0
909,2,"2013-10-22",12902,1140,1,1,"0",0
183,1,"2013-10-21",7838,896,1,1,"0",0
192,1,"2013-10-21",8898,618,1,1,"0",0
274,1,"2013-10-21",3014,833,1,1,"0",1
530,1,"2013-10-21",5345,770,1,1,"0",0
732,1,"2013-10-21",7453,829,1,1,"0",0
909,1,"2013-10-21",14184,1262,1,1,"0",0
183,7,"2013-10-20",0,0,0,0,"0",0
192,7,"2013-10-20",0,0,0,0,"0",0
274,7,"2013-10-20",5802,1315,1,0,"0",1
530,7,"2013-10-20",3905,680,1,0,"0",0
732,7,"2013-10-20",2545,332,1,0,"0",0
909,7,"2013-10-20",0,0,0,0,"0",0
183,6,"2013-10-19",2662,388,1,0,"0",0
192,6,"2013-10-19",9542,769,1,0,"0",0
274,6,"2013-10-19",2903,756,1,0,"0",1
530,6,"2013-10-19",4105,733,1,0,"0",0
732,6,"2013-10-19",4793,570,1,0,"0",0
909,6,"2013-10-19",7902,830,1,0,"0",0
183,5,"2013-10-18",4223,620,1,0,"0",0
192,5,"2013-10-18",6861,504,1,0,"0",0
274,5,"2013-10-18",3242,958,1,0,"0",1
530,5,"2013-10-18",4657,808,1,0,"0",1
732,5,"2013-10-18",4978,603,1,0,"0",1
909,5,"2013-10-18",7641,842,1,0,"0",0
183,4,"2013-10-17",4218,600,1,0,"0",0
192,4,"2013-10-17",5871,440,1,0,"0",0
274,4,"2013-10-17",2663,771,1,0,"0",1
530,4,"2013-10-17",3359,583,1,0,"0",1
732,4,"2013-10-17",4348,540,1,0,"0",1
909,4,"2013-10-17",7576,901,1,0,"0",0
183,3,"2013-10-16",4310,601,1,0,"0",0
192,3,"2013-10-16",5808,438,1,0,"0",0
274,3,"2013-10-16",2531,728,1,0,"0",1
530,3,"2013-10-16",4444,780,1,0,"0",1
732,3,"2013-10-16",4597,573,1,0,"0",1
909,3,"2013-10-16",7625,844,1,0,"0",0
183,2,"2013-10-15",4129,566,1,0,"0",0
192,2,"2013-10-15",5491,456,1,0,"0",0
274,2,"2013-10-15",2863,746,1,0,"0",1
530,2,"2013-10-15",4206,764,1,0,"0",1
732,2,"2013-10-15",4444,546,1,0,"0",1
909,2,"2013-10-15",6949,802,1,0,"0",0
183,1,"2013-10-14",4853,729,1,0,"0",0
192,1,"2013-10-14",6846,509,1,0,"0",0
274,1,"2013-10-14",2851,788,1,0,"0",1
530,1,"2013-10-14",5148,866,1,0,"0",1
732,1,"2013-10-14",5445,664,1,0,"0",1
909,1,"2013-10-14",7769,941,1,0,"0",0
183,7,"2013-10-13",0,0,0,0,"0",0
192,7,"2013-10-13",0,0,0,0,"0",0
274,7,"2013-10-13",5776,1316,1,0,"0",0
530,7,"2013-10-13",4717,826,1,0,"0",0
732,7,"2013-10-13",2373,305,1,0,"0",0
909,7,"2013-10-13",0,0,0,0,"0",0
183,6,"2013-10-12",2913,371,1,0,"0",0
192,6,"2013-10-12",10015,750,1,0,"0",0
274,6,"2013-10-12",3264,814,1,0,"0",0
530,6,"2013-10-12",4689,777,1,0,"0",0
732,6,"2013-10-12",4851,574,1,0,"0",0
909,6,"2013-10-12",8266,878,1,0,"0",0
183,5,"2013-10-11",5429,709,1,1,"0",0
192,5,"2013-10-11",9207,600,1,1,"0",0
274,5,"2013-10-11",4171,1099,1,1,"0",0
530,5,"2013-10-11",5460,912,1,1,"0",1
732,5,"2013-10-11",5781,674,1,1,"0",1
909,5,"2013-10-11",11811,1078,1,1,"0",0
183,4,"2013-10-10",4596,557,1,1,"0",0
192,4,"2013-10-10",6478,468,1,1,"0",0
274,4,"2013-10-10",3461,897,1,1,"0",0
530,4,"2013-10-10",5370,893,1,1,"0",1
732,4,"2013-10-10",6048,728,1,1,"0",1
909,4,"2013-10-10",10163,932,1,1,"0",0
183,3,"2013-10-09",5788,706,1,1,"0",0
192,3,"2013-10-09",8049,530,1,1,"0",0
274,3,"2013-10-09",3119,819,1,1,"0",0
530,3,"2013-10-09",5903,938,1,1,"0",1
732,3,"2013-10-09",6815,727,1,1,"0",1
909,3,"2013-10-09",12648,1120,1,1,"0",0
183,2,"2013-10-08",6560,798,1,1,"0",0
192,2,"2013-10-08",8150,591,1,1,"0",0
274,2,"2013-10-08",3219,839,1,1,"0",0
530,2,"2013-10-08",6559,1024,1,1,"0",1
732,2,"2013-10-08",6441,721,1,1,"0",1
909,2,"2013-10-08",13978,1220,1,1,"0",0
183,1,"2013-10-07",8117,941,1,1,"0",0
192,1,"2013-10-07",9842,670,1,1,"0",0
274,1,"2013-10-07",3482,877,1,1,"0",0
530,1,"2013-10-07",7206,1080,1,1,"0",1
732,1,"2013-10-07",8223,852,1,1,"0",1
909,1,"2013-10-07",16380,1380,1,1,"0",0
183,7,"2013-10-06",0,0,0,0,"0",0
192,7,"2013-10-06",0,0,0,0,"0",0
274,7,"2013-10-06",6083,1386,1,0,"0",0
530,7,"2013-10-06",5292,909,1,0,"0",0
732,7,"2013-10-06",2385,315,1,0,"0",0
909,7,"2013-10-06",0,0,0,0,"0",0
183,6,"2013-10-05",2602,362,1,0,"0",0
192,6,"2013-10-05",8593,668,1,0,"0",0
274,6,"2013-10-05",3046,686,1,0,"0",0
530,6,"2013-10-05",6037,1041,1,0,"0",0
732,6,"2013-10-05",5378,687,1,0,"0",0
909,6,"2013-10-05",7351,765,1,0,"0",0
183,5,"2013-10-04",5514,782,1,0,"0",0
192,5,"2013-10-04",8365,665,1,0,"0",0
274,5,"2013-10-04",3196,850,1,0,"0",0
530,5,"2013-10-04",7028,1094,1,0,"0",1
732,5,"2013-10-04",8803,987,1,0,"0",1
909,5,"2013-10-04",10267,1038,1,0,"0",0
183,4,"2013-10-03",0,0,0,0,"a",0
192,4,"2013-10-03",0,0,0,0,"a",0
274,4,"2013-10-03",6819,1458,1,0,"a",0
530,4,"2013-10-03",6292,1078,1,0,"a",0
732,4,"2013-10-03",2794,366,1,0,"a",0
909,4,"2013-10-03",0,0,0,0,"a",0
183,3,"2013-10-02",4791,700,1,0,"0",0
192,3,"2013-10-02",7021,602,1,0,"0",0
274,3,"2013-10-02",3280,941,1,0,"0",0
530,3,"2013-10-02",5167,875,1,0,"0",0
732,3,"2013-10-02",5884,748,1,0,"0",0
909,3,"2013-10-02",8778,995,1,0,"0",0
183,2,"2013-10-01",5205,703,1,0,"0",0
192,2,"2013-10-01",6011,455,1,0,"0",0
274,2,"2013-10-01",3045,824,1,0,"0",0
530,2,"2013-10-01",4783,824,1,0,"0",0
732,2,"2013-10-01",6077,700,1,0,"0",0
909,2,"2013-10-01",8401,915,1,0,"0",0
183,1,"2013-09-30",5877,788,1,0,"0",0
192,1,"2013-09-30",7184,559,1,0,"0",0
274,1,"2013-09-30",3109,797,1,0,"0",0
530,1,"2013-09-30",5873,957,1,0,"0",0
732,1,"2013-09-30",5912,731,1,0,"0",0
909,1,"2013-09-30",9551,1036,1,0,"0",0
183,7,"2013-09-29",0,0,0,0,"0",0
192,7,"2013-09-29",0,0,0,0,"0",0
274,7,"2013-09-29",5968,1340,1,0,"0",0
530,7,"2013-09-29",4648,817,1,0,"0",0
732,7,"2013-09-29",3089,437,1,0,"0",0
909,7,"2013-09-29",0,0,0,0,"0",0
183,6,"2013-09-28",3418,448,1,0,"0",0
192,6,"2013-09-28",9804,729,1,0,"0",0
274,6,"2013-09-28",2999,721,1,0,"0",0
530,6,"2013-09-28",4929,872,1,0,"0",0
732,6,"2013-09-28",5536,598,1,0,"0",0
909,6,"2013-09-28",8574,871,1,0,"0",0
183,5,"2013-09-27",4864,675,1,1,"0",0
192,5,"2013-09-27",8874,668,1,1,"0",0
274,5,"2013-09-27",3676,984,1,1,"0",0
530,5,"2013-09-27",4563,790,1,1,"0",0
732,5,"2013-09-27",6284,719,1,1,"0",0
909,5,"2013-09-27",11773,1100,1,1,"0",0
183,4,"2013-09-26",4553,647,1,1,"0",0
192,4,"2013-09-26",8003,523,1,1,"0",0
274,4,"2013-09-26",3223,836,1,1,"0",0
530,4,"2013-09-26",5072,848,1,1,"0",0
732,4,"2013-09-26",5239,681,1,1,"0",0
909,4,"2013-09-26",9976,969,1,1,"0",0
183,3,"2013-09-25",5052,673,1,1,"0",0
192,3,"2013-09-25",5684,475,1,1,"0",0
274,3,"2013-09-25",2902,791,1,1,"0",0
530,3,"2013-09-25",4145,708,1,1,"0",0
732,3,"2013-09-25",6127,697,1,1,"0",0
909,3,"2013-09-25",10254,1005,1,1,"0",0
183,2,"2013-09-24",5507,736,1,1,"0",0
192,2,"2013-09-24",7634,533,1,1,"0",0
274,2,"2013-09-24",2988,844,1,1,"0",0
530,2,"2013-09-24",5201,884,1,1,"0",0
732,2,"2013-09-24",6330,706,1,1,"0",0
909,2,"2013-09-24",11385,1077,1,1,"0",0
183,1,"2013-09-23",6860,900,1,1,"0",0
192,1,"2013-09-23",9226,660,1,1,"0",0
274,1,"2013-09-23",3122,828,1,1,"0",0
530,1,"2013-09-23",5739,943,1,1,"0",0
732,1,"2013-09-23",6994,786,1,1,"0",0
909,1,"2013-09-23",12806,1200,1,1,"0",0
183,7,"2013-09-22",0,0,0,0,"0",0
192,7,"2013-09-22",0,0,0,0,"0",0
274,7,"2013-09-22",5908,1407,1,0,"0",0
530,7,"2013-09-22",3590,684,1,0,"0",0
732,7,"2013-09-22",2407,322,1,0,"0",0
909,7,"2013-09-22",0,0,0,0,"0",0
183,6,"2013-09-21",3095,437,1,0,"0",0
192,6,"2013-09-21",8782,688,1,0,"0",0
274,6,"2013-09-21",2908,755,1,0,"0",0
530,6,"2013-09-21",4911,888,1,0,"0",0
732,6,"2013-09-21",4467,574,1,0,"0",0
909,6,"2013-09-21",7985,852,1,0,"0",0
183,5,"2013-09-20",4464,624,1,0,"0",0
192,5,"2013-09-20",6193,542,1,0,"0",0
274,5,"2013-09-20",3590,983,1,0,"0",0
530,5,"2013-09-20",4427,766,1,0,"0",0
732,5,"2013-09-20",5438,726,1,0,"0",0
909,5,"2013-09-20",7320,829,1,0,"0",0
183,4,"2013-09-19",4108,652,1,0,"0",0
192,4,"2013-09-19",4977,426,1,0,"0",0
274,4,"2013-09-19",3028,858,1,0,"0",0
530,4,"2013-09-19",4522,850,1,0,"0",0
732,4,"2013-09-19",5015,654,1,0,"0",0
909,4,"2013-09-19",7603,888,1,0,"0",0
183,3,"2013-09-18",3462,479,1,0,"0",0
192,3,"2013-09-18",4846,426,1,0,"0",0
274,3,"2013-09-18",3166,803,1,0,"0",0
530,3,"2013-09-18",4454,840,1,0,"0",0
732,3,"2013-09-18",4963,639,1,0,"0",0
909,3,"2013-09-18",7829,872,1,0,"0",0
183,2,"2013-09-17",4806,700,1,0,"0",0
192,2,"2013-09-17",5195,470,1,0,"0",0
274,2,"2013-09-17",2669,787,1,0,"0",0
530,2,"2013-09-17",4394,879,1,0,"0",0
732,2,"2013-09-17",5489,721,1,0,"0",0
909,2,"2013-09-17",8233,936,1,0,"0",0
183,1,"2013-09-16",4776,689,1,0,"0",0
192,1,"2013-09-16",6011,512,1,0,"0",0
274,1,"2013-09-16",3152,893,1,0,"0",0
530,1,"2013-09-16",4947,926,1,0,"0",0
732,1,"2013-09-16",5703,780,1,0,"0",0
909,1,"2013-09-16",7760,958,1,0,"0",0
183,7,"2013-09-15",0,0,0,0,"0",0
192,7,"2013-09-15",0,0,0,0,"0",0
274,7,"2013-09-15",5910,1473,1,0,"0",0
530,7,"2013-09-15",4185,838,1,0,"0",0
732,7,"2013-09-15",2873,374,1,0,"0",0
909,7,"2013-09-15",0,0,0,0,"0",0
183,6,"2013-09-14",3220,437,1,0,"0",0
192,6,"2013-09-14",8317,697,1,0,"0",0
274,6,"2013-09-14",3446,837,1,0,"0",0
530,6,"2013-09-14",4807,839,1,0,"0",0
732,6,"2013-09-14",5060,598,1,0,"0",0
909,6,"2013-09-14",7928,889,1,0,"0",0
183,5,"2013-09-13",5708,768,1,1,"0",0
192,5,"2013-09-13",8932,661,1,1,"0",0
274,5,"2013-09-13",4077,1067,1,1,"0",0
530,5,"2013-09-13",4979,874,1,1,"0",0
732,5,"2013-09-13",6566,799,1,1,"0",0
909,5,"2013-09-13",12905,1192,1,1,"0",0
183,4,"2013-09-12",4181,524,1,1,"0",0
192,4,"2013-09-12",7552,580,1,1,"0",0
274,4,"2013-09-12",3077,894,1,1,"0",0
530,4,"2013-09-12",5740,971,1,1,"0",0
732,4,"2013-09-12",6260,770,1,1,"0",0
909,4,"2013-09-12",11809,1074,1,1,"0",0
183,3,"2013-09-11",6351,789,1,1,"0",1
192,3,"2013-09-11",7597,554,1,1,"0",1
274,3,"2013-09-11",3073,805,1,1,"0",0
530,3,"2013-09-11",7017,1164,1,1,"0",0
732,3,"2013-09-11",7167,838,1,1,"0",0
909,3,"2013-09-11",13793,1190,1,1,"0",1
183,2,"2013-09-10",5581,653,1,1,"0",1
192,2,"2013-09-10",8078,544,1,1,"0",1
274,2,"2013-09-10",3079,828,1,1,"0",0
530,2,"2013-09-10",4875,764,1,1,"0",0
732,2,"2013-09-10",7694,861,1,1,"0",0
909,2,"2013-09-10",12165,1034,1,1,"0",1
183,1,"2013-09-09",8563,1001,1,1,"0",1
192,1,"2013-09-09",10590,677,1,1,"0",1
274,1,"2013-09-09",3534,848,1,1,"0",0
530,1,"2013-09-09",6663,1014,1,1,"0",0
732,1,"2013-09-09",8119,869,1,1,"0",0
909,1,"2013-09-09",16010,1304,1,1,"0",1
183,7,"2013-09-08",0,0,0,0,"0",0
192,7,"2013-09-08",0,0,0,0,"0",0
274,7,"2013-09-08",6475,1391,1,0,"0",0
530,7,"2013-09-08",4138,738,1,0,"0",0
732,7,"2013-09-08",3074,378,1,0,"0",0
909,7,"2013-09-08",0,0,0,0,"0",0
183,6,"2013-09-07",3359,405,1,0,"0",0
192,6,"2013-09-07",7864,621,1,0,"0",0
274,6,"2013-09-07",2751,727,1,0,"0",0
530,6,"2013-09-07",5514,1001,1,0,"0",0
732,6,"2013-09-07",4848,613,1,0,"0",0
909,6,"2013-09-07",7307,754,1,0,"0",0
183,5,"2013-09-06",4695,663,1,0,"0",1
192,5,"2013-09-06",5600,435,1,0,"0",1
274,5,"2013-09-06",3525,1043,1,0,"0",0
530,5,"2013-09-06",4693,887,1,0,"0",0
732,5,"2013-09-06",5745,753,1,0,"0",0
909,5,"2013-09-06",7596,800,1,0,"0",1
183,4,"2013-09-05",3873,573,1,0,"0",1
192,4,"2013-09-05",4521,394,1,0,"0",1
274,4,"2013-09-05",2630,828,1,0,"0",0
530,4,"2013-09-05",4478,851,1,0,"0",0
732,4,"2013-09-05",5902,741,1,0,"0",0
909,4,"2013-09-05",7106,774,1,0,"0",1
183,3,"2013-09-04",4364,635,1,0,"0",1
192,3,"2013-09-04",4816,362,1,0,"0",1
274,3,"2013-09-04",2728,815,1,0,"0",0
530,3,"2013-09-04",5032,874,1,0,"0",0
732,3,"2013-09-04",6407,791,1,0,"0",0
909,3,"2013-09-04",7322,787,1,0,"0",1
183,2,"2013-09-03",4174,630,1,0,"0",1
192,2,"2013-09-03",4776,406,1,0,"0",1
274,2,"2013-09-03",2907,802,1,0,"0",0
530,2,"2013-09-03",4939,880,1,0,"0",0
732,2,"2013-09-03",6867,874,1,0,"0",0
909,2,"2013-09-03",7589,866,1,0,"0",1
183,1,"2013-09-02",5156,755,1,0,"0",1
192,1,"2013-09-02",6074,500,1,0,"0",1
274,1,"2013-09-02",3226,861,1,0,"0",0
